year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,airport_code
2024,12,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",858.0,273.0,55.18,2.46,156.89,3.37,55.09,6.0,1.0,17094.0,3404.0,249.0,8590.0,173.0,4678.0,ATL
2024,12,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",299.0,94.0,25.85,3.4,37.06,0.69,27.01,2.0,1.0,6475.0,1764.0,472.0,1568.0,11.0,2660.0,ATL
2024,12,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",599.0,189.0,123.7,37.76,25.97,0.0,1.57,5.0,2.0,23235.0,16633.0,4186.0,2309.0,0.0,107.0,ATL
2024,12,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",531.0,104.0,36.79,1.87,32.29,0.0,33.04,4.0,1.0,5019.0,1635.0,219.0,1216.0,0.0,1949.0,ATL
2024,12,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2505.0,498.0,140.79,8.12,134.05,2.01,213.04,6.0,2.0,27650.0,7034.0,907.0,6018.0,92.0,13599.0,ATL
2024,12,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",41.0,7.0,2.76,0.0,3.45,0.0,0.78,0.0,0.0,392.0,143.0,0.0,163.0,0.0,86.0,ATL
2024,12,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",90.0,18.0,4.95,0.0,7.1,0.0,5.95,1.0,0.0,862.0,118.0,0.0,244.0,0.0,500.0,ATL
2024,12,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3450.0,671.0,136.35,19.61,202.0,0.0,313.05,24.0,8.0,58572.0,15335.0,2684.0,10028.0,0.0,30525.0,ATL
2024,12,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",536.0,124.0,50.73,3.26,21.85,0.0,48.15,6.0,3.0,9049.0,3816.0,546.0,1090.0,0.0,3597.0,ATL
2024,12,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",144.0,44.0,9.34,2.18,23.26,0.0,9.22,2.0,0.0,2884.0,349.0,498.0,1231.0,0.0,806.0,ATL
2024,12,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",204.0,70.0,33.24,0.86,12.15,0.0,23.74,3.0,0.0,4526.0,1855.0,78.0,571.0,0.0,2022.0,ATL
2024,12,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18697.0,3317.0,990.35,75.16,946.69,0.0,1304.8,11.0,13.0,219566.0,91810.0,10901.0,37922.0,0.0,78933.0,ATL
2024,12,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1007.0,356.0,62.54,4.12,119.22,0.0,170.12,4.0,0.0,24036.0,5074.0,302.0,4923.0,0.0,13737.0,ATL
2024,12,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",84.0,8.0,1.04,0.74,5.19,0.0,1.03,2.0,0.0,175.0,31.0,12.0,107.0,0.0,25.0,ATL
2024,12,ZW,Air Wisconsin Airlines Corp,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1.0,1.0,0.86,0.0,0.04,0.0,0.11,0.0,0.0,426.0,365.0,0.0,16.0,0.0,45.0,ATL
2024,11,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2531.0,284.0,67.83,14.56,88.76,0.0,112.85,2.0,0.0,21871.0,8273.0,1099.0,3119.0,0.0,9380.0,ATL
2024,11,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",587.0,99.0,50.84,2.09,16.37,0.82,28.88,4.0,0.0,7063.0,4181.0,112.0,541.0,45.0,2184.0,ATL
2024,11,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",136.0,32.0,9.59,1.0,16.25,0.0,5.16,0.0,0.0,1151.0,355.0,42.0,598.0,0.0,156.0,ATL
2024,11,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",184.0,40.0,22.12,0.67,5.76,0.0,11.45,0.0,0.0,2717.0,1829.0,14.0,177.0,0.0,697.0,ATL
2024,11,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18551.0,1827.0,613.61,31.97,543.4,2.64,635.39,3.0,9.0,113693.0,58162.0,4114.0,17039.0,132.0,34246.0,ATL
2024,11,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1164.0,283.0,54.18,1.86,95.44,0.0,131.52,6.0,1.0,17598.0,3246.0,95.0,3238.0,0.0,11019.0,ATL
2024,11,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",46.0,5.0,1.11,0.57,1.61,0.0,1.71,0.0,0.0,115.0,29.0,15.0,40.0,0.0,31.0,ATL
2024,11,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",842.0,237.0,37.82,0.0,151.59,1.73,45.87,3.0,0.0,14130.0,2536.0,0.0,7407.0,38.0,4149.0,ATL
2024,11,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",262.0,35.0,10.49,1.0,12.38,0.0,11.13,0.0,2.0,1847.0,534.0,150.0,303.0,0.0,860.0,ATL
2024,11,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",563.0,107.0,80.07,17.81,8.12,0.0,1.0,4.0,2.0,7870.0,5899.0,1514.0,319.0,0.0,138.0,ATL
2024,11,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",616.0,91.0,29.09,2.54,28.39,0.0,30.98,2.0,1.0,5335.0,1637.0,151.0,1127.0,0.0,2420.0,ATL
2024,11,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2449.0,315.0,95.19,1.05,83.27,2.71,132.78,3.0,0.0,13868.0,4388.0,68.0,2670.0,53.0,6689.0,ATL
2024,11,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",36.0,5.0,2.07,0.0,2.13,0.0,0.8,0.0,0.0,213.0,69.0,0.0,73.0,0.0,71.0,ATL
2024,11,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",71.0,7.0,2.02,1.1,1.68,0.0,2.2,0.0,0.0,272.0,77.0,48.0,47.0,0.0,100.0,ATL
2024,10,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",748.0,99.0,77.56,16.15,5.29,0.0,0.0,0.0,1.0,10050.0,8759.0,1065.0,226.0,0.0,0.0,ATL
2024,10,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",712.0,116.0,48.68,1.0,41.63,0.0,24.69,1.0,0.0,5562.0,2667.0,28.0,1298.0,0.0,1569.0,ATL
2024,10,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2534.0,318.0,113.94,0.26,54.29,0.26,149.25,38.0,2.0,13497.0,5317.0,10.0,1550.0,7.0,6613.0,ATL
2024,10,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",27.0,2.0,1.75,0.0,0.2,0.0,0.05,0.0,0.0,44.0,39.0,0.0,4.0,0.0,1.0,ATL
2024,10,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",48.0,5.0,1.7,0.0,1.19,0.0,2.11,0.0,0.0,356.0,221.0,0.0,48.0,0.0,87.0,ATL
2024,10,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2539.0,195.0,69.06,12.57,32.82,0.0,80.55,0.0,0.0,14916.0,7548.0,996.0,1023.0,0.0,5349.0,ATL
2024,10,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",724.0,120.0,44.88,0.95,16.13,1.24,56.79,3.0,0.0,8274.0,3118.0,47.0,504.0,28.0,4577.0,ATL
2024,10,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",152.0,46.0,13.34,0.0,30.59,0.0,2.07,1.0,0.0,1787.0,718.0,0.0,1019.0,0.0,50.0,ATL
2024,10,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",272.0,49.0,28.65,0.0,10.62,0.0,9.72,1.0,0.0,2229.0,1525.0,0.0,332.0,0.0,372.0,ATL
2024,10,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19940.0,1470.0,616.53,17.99,284.71,2.34,548.43,175.0,3.0,93364.0,52490.0,3261.0,7985.0,71.0,29557.0,ATL
2024,10,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1127.0,275.0,67.14,0.98,91.11,0.0,115.77,31.0,0.0,18169.0,3721.0,82.0,3860.0,0.0,10506.0,ATL
2024,10,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18.0,2.0,1.0,0.06,0.0,0.0,0.94,0.0,0.0,124.0,107.0,1.0,0.0,0.0,16.0,ATL
2024,10,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",772.0,178.0,50.7,1.62,90.66,3.72,31.3,8.0,0.0,10661.0,3372.0,193.0,4434.0,111.0,2551.0,ATL
2024,10,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",266.0,31.0,8.89,0.0,7.68,0.0,14.43,0.0,0.0,1223.0,390.0,0.0,267.0,0.0,566.0,ATL
2024,9,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2204.0,280.0,61.7,17.36,88.36,0.0,112.57,40.0,4.0,24383.0,7840.0,2297.0,3690.0,0.0,10556.0,ATL
2024,9,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",709.0,159.0,63.21,3.02,35.25,0.07,57.46,4.0,0.0,11435.0,5343.0,238.0,1327.0,6.0,4521.0,ATL
2024,9,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",138.0,37.0,10.67,1.63,18.47,0.0,6.23,2.0,1.0,1859.0,606.0,135.0,907.0,0.0,211.0,ATL
2024,9,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",276.0,57.0,26.27,0.98,18.84,0.0,10.91,0.0,1.0,3588.0,1981.0,40.0,657.0,0.0,910.0,ATL
2024,9,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19151.0,2429.0,709.98,122.72,690.9,0.68,904.72,101.0,30.0,163868.0,68972.0,12036.0,26112.0,32.0,56716.0,ATL
2024,9,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1071.0,348.0,68.57,7.06,127.52,0.0,144.85,34.0,2.0,22058.0,5523.0,684.0,4820.0,0.0,11031.0,ATL
2024,9,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",10.0,1.0,0.0,0.0,0.44,0.0,0.56,0.0,0.0,55.0,0.0,0.0,24.0,0.0,31.0,ATL
2024,9,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",739.0,148.0,31.84,8.88,84.65,1.49,21.14,35.0,1.0,10021.0,2547.0,666.0,4349.0,76.0,2383.0,ATL
2024,9,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",214.0,45.0,14.28,3.56,15.23,0.0,11.93,5.0,2.0,4432.0,611.0,510.0,478.0,0.0,2833.0,ATL
2024,9,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",514.0,84.0,54.61,18.65,10.74,0.0,0.0,6.0,3.0,6621.0,4726.0,1326.0,569.0,0.0,0.0,ATL
2024,9,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",681.0,148.0,49.45,4.8,51.58,0.0,42.18,7.0,2.0,9197.0,3085.0,675.0,2385.0,0.0,3052.0,ATL
2024,9,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2454.0,311.0,88.0,9.65,105.02,0.6,107.73,16.0,4.0,15501.0,4545.0,744.0,4898.0,12.0,5302.0,ATL
2024,9,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",57.0,6.0,2.85,0.0,1.77,0.0,1.38,1.0,0.0,376.0,109.0,0.0,57.0,0.0,210.0,ATL
2024,9,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",87.0,12.0,3.15,0.94,4.53,0.0,3.38,2.0,0.0,706.0,136.0,117.0,177.0,0.0,276.0,ATL
2024,8,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1919.0,215.0,67.74,8.05,41.72,0.0,97.49,40.0,1.0,20110.0,9418.0,896.0,2047.0,0.0,7749.0,ATL
2024,8,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",738.0,271.0,88.81,13.75,42.57,0.04,125.83,24.0,1.0,23082.0,7463.0,1729.0,2229.0,3.0,11658.0,ATL
2024,8,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",153.0,48.0,15.32,0.84,20.86,0.0,10.98,2.0,0.0,2268.0,1144.0,49.0,707.0,0.0,368.0,ATL
2024,8,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",238.0,81.0,35.14,0.6,28.73,0.36,16.17,19.0,2.0,5711.0,2180.0,189.0,1705.0,15.0,1622.0,ATL
2024,8,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20190.0,2845.0,953.77,160.86,585.5,1.92,1142.95,75.0,37.0,227765.0,103253.0,16387.0,29517.0,143.0,78465.0,ATL
2024,8,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1034.0,405.0,73.02,6.68,140.31,0.0,184.99,41.0,1.0,30629.0,5656.0,662.0,7865.0,0.0,16446.0,ATL
2024,8,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",54.0,15.0,3.34,3.54,4.43,0.0,3.69,1.0,0.0,923.0,85.0,337.0,140.0,0.0,361.0,ATL
2024,8,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",885.0,319.0,70.78,9.97,161.14,2.88,74.23,32.0,1.0,23189.0,4689.0,990.0,10843.0,106.0,6561.0,ATL
2024,8,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",199.0,44.0,10.19,3.09,15.41,0.0,15.31,9.0,0.0,4013.0,596.0,146.0,579.0,0.0,2692.0,ATL
2024,8,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",685.0,133.0,102.91,21.9,7.35,0.0,0.85,7.0,0.0,14318.0,9600.0,4306.0,390.0,0.0,22.0,ATL
2024,8,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",688.0,171.0,54.78,7.37,46.49,0.0,62.36,17.0,4.0,12516.0,3475.0,1632.0,2222.0,0.0,5187.0,ATL
2024,8,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2596.0,468.0,133.16,14.86,100.35,2.62,217.01,46.0,3.0,26942.0,7523.0,1101.0,4468.0,77.0,13773.0,ATL
2024,8,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",39.0,6.0,1.95,0.88,1.98,0.0,1.19,0.0,0.0,440.0,137.0,107.0,121.0,0.0,75.0,ATL
2024,8,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",103.0,9.0,3.16,1.98,3.2,0.0,0.67,6.0,1.0,647.0,272.0,200.0,115.0,0.0,60.0,ATL
2024,7,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1911.0,478.0,104.51,22.1,137.5,0.0,213.88,124.0,13.0,51933.0,15995.0,2013.0,12360.0,0.0,21565.0,ATL
2024,7,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",771.0,340.0,96.76,10.65,74.07,0.17,158.35,23.0,7.0,29353.0,7445.0,1488.0,4559.0,14.0,15847.0,ATL
2024,7,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",155.0,61.0,11.1,0.23,39.64,0.0,10.03,1.0,0.0,2785.0,524.0,6.0,1725.0,0.0,530.0,ATL
2024,7,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",245.0,103.0,45.08,0.72,33.85,0.0,23.34,4.0,3.0,8647.0,3800.0,13.0,1886.0,0.0,2948.0,ATL
2024,7,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20679.0,5544.0,1886.58,158.63,1347.12,3.4,2148.28,1508.0,113.0,648300.0,321792.0,13129.0,94682.0,311.0,218386.0,ATL
2024,7,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",995.0,423.0,82.87,2.71,155.74,0.0,181.68,53.0,1.0,34285.0,7764.0,192.0,10620.0,0.0,15709.0,ATL
2024,7,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",55.0,15.0,3.25,0.0,7.06,0.0,4.69,1.0,0.0,747.0,187.0,0.0,298.0,0.0,262.0,ATL
2024,7,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",892.0,403.0,109.79,4.76,174.3,5.76,108.39,38.0,2.0,32443.0,8958.0,541.0,12794.0,280.0,9870.0,ATL
2024,7,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",227.0,91.0,23.59,8.81,27.59,0.08,30.93,11.0,2.0,8722.0,2869.0,794.0,1727.0,13.0,3319.0,ATL
2024,7,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",692.0,248.0,155.96,46.43,44.39,1.22,0.0,18.0,7.0,26322.0,17270.0,4968.0,4021.0,63.0,0.0,ATL
2024,7,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",658.0,238.0,74.66,5.71,80.84,0.0,76.8,26.0,6.0,20495.0,6198.0,437.0,4943.0,0.0,8917.0,ATL
2024,7,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2743.0,913.0,275.84,25.2,227.29,3.16,381.51,13.0,25.0,56132.0,14884.0,2687.0,12718.0,124.0,25719.0,ATL
2024,7,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",92.0,41.0,14.37,2.04,17.2,0.0,7.4,3.0,2.0,3972.0,1540.0,213.0,1096.0,0.0,1123.0,ATL
2024,7,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",49.0,9.0,2.42,0.17,5.38,0.0,1.03,2.0,0.0,997.0,576.0,20.0,309.0,0.0,92.0,ATL
2024,6,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",61.0,5.0,1.08,0.9,1.44,0.0,1.58,0.0,0.0,418.0,63.0,183.0,105.0,0.0,67.0,ATL
2024,6,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",62.0,17.0,5.22,0.92,2.15,0.0,8.72,0.0,1.0,1300.0,454.0,47.0,167.0,0.0,632.0,ATL
2024,6,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",830.0,287.0,74.77,6.23,134.48,9.64,61.88,16.0,1.0,16830.0,4105.0,539.0,7473.0,398.0,4315.0,ATL
2024,6,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",203.0,26.0,8.17,2.25,10.81,0.0,4.77,0.0,0.0,1994.0,513.0,407.0,356.0,0.0,718.0,ATL
2024,6,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",737.0,168.0,119.34,34.27,12.56,1.82,0.0,1.0,0.0,20104.0,15707.0,3516.0,845.0,36.0,0.0,ATL
2024,6,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",662.0,178.0,63.27,3.32,34.87,0.0,76.54,5.0,0.0,13910.0,4692.0,476.0,1940.0,0.0,6802.0,ATL
2024,6,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2731.0,572.0,187.56,15.83,71.03,4.45,293.13,15.0,1.0,32191.0,9249.0,1246.0,2780.0,151.0,18765.0,ATL
2024,6,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",42.0,13.0,7.19,1.46,1.71,0.0,2.64,1.0,0.0,699.0,326.0,59.0,58.0,0.0,256.0,ATL
2024,6,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1869.0,207.0,59.5,10.25,45.2,0.0,92.05,3.0,0.0,14118.0,6354.0,536.0,1704.0,0.0,5524.0,ATL
2024,6,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",745.0,307.0,96.57,12.31,42.45,0.26,155.41,18.0,0.0,30807.0,8760.0,1650.0,2308.0,35.0,18054.0,ATL
2024,6,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",150.0,37.0,10.62,0.0,14.02,0.0,12.37,0.0,0.0,1520.0,484.0,0.0,450.0,0.0,586.0,ATL
2024,6,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",260.0,71.0,34.1,0.96,19.52,0.0,16.42,7.0,0.0,4829.0,1827.0,312.0,1005.0,0.0,1685.0,ATL
2024,6,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20070.0,2719.0,960.23,122.74,538.92,0.71,1096.4,26.0,15.0,205177.0,96930.0,9729.0,25331.0,54.0,73133.0,ATL
2024,6,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",973.0,365.0,80.24,2.49,116.73,0.0,165.55,48.0,1.0,25389.0,8272.0,328.0,5266.0,0.0,11523.0,ATL
2024,5,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",83.0,31.0,8.05,1.9,9.79,0.0,11.26,3.0,0.0,1978.0,488.0,91.0,648.0,0.0,751.0,ATL
2024,5,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",878.0,330.0,81.96,6.44,171.21,4.29,66.11,5.0,3.0,22364.0,5552.0,643.0,10891.0,156.0,5122.0,ATL
2024,5,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",131.0,51.0,14.34,1.69,24.2,0.08,10.69,1.0,1.0,3070.0,1075.0,87.0,925.0,2.0,981.0,ATL
2024,5,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",760.0,224.0,138.06,56.32,28.68,0.0,0.94,7.0,0.0,23773.0,15630.0,5585.0,2303.0,0.0,255.0,ATL
2024,5,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",637.0,193.0,52.27,9.44,62.8,0.0,68.49,9.0,1.0,14494.0,3671.0,840.0,3208.0,0.0,6775.0,ATL
2024,5,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3347.0,873.0,237.94,19.65,190.1,4.47,420.83,16.0,12.0,59086.0,13160.0,1672.0,11092.0,134.0,33028.0,ATL
2024,5,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",103.0,20.0,6.81,3.85,6.06,0.0,3.28,4.0,2.0,1379.0,304.0,542.0,311.0,0.0,222.0,ATL
2024,5,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",176.0,37.0,12.69,2.41,11.93,0.0,9.97,0.0,1.0,2314.0,1111.0,172.0,477.0,0.0,554.0,ATL
2024,5,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1741.0,306.0,63.53,16.51,76.49,0.0,149.47,7.0,7.0,24314.0,4720.0,2197.0,4191.0,0.0,13206.0,ATL
2024,5,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",632.0,263.0,75.38,13.24,38.24,0.93,135.21,27.0,1.0,22449.0,5284.0,1729.0,2043.0,44.0,13349.0,ATL
2024,5,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",125.0,32.0,6.56,0.82,14.57,0.0,10.05,0.0,0.0,1342.0,431.0,14.0,565.0,0.0,332.0,ATL
2024,5,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",306.0,76.0,28.27,0.36,28.5,0.0,18.87,0.0,1.0,5931.0,2240.0,26.0,1904.0,0.0,1761.0,ATL
2024,5,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20013.0,3877.0,940.52,165.43,983.51,2.67,1784.87,73.0,53.0,305016.0,92913.0,14946.0,55861.0,94.0,141202.0,ATL
2024,5,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1039.0,393.0,71.59,7.24,135.37,0.0,178.8,38.0,1.0,27723.0,5767.0,690.0,7006.0,0.0,14260.0,ATL
2024,4,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2032.0,241.0,60.87,12.49,56.98,0.0,110.66,3.0,1.0,16233.0,5737.0,1528.0,1745.0,0.0,7223.0,ATL
2024,4,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",577.0,174.0,67.47,4.94,29.25,0.17,72.17,4.0,0.0,13170.0,4939.0,457.0,1314.0,13.0,6447.0,ATL
2024,4,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",686.0,125.0,88.82,24.07,11.66,0.45,0.0,6.0,4.0,10801.0,8141.0,2124.0,526.0,10.0,0.0,ATL
2024,4,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",938.0,291.0,66.43,3.01,84.62,0.0,136.94,15.0,0.0,24441.0,5033.0,450.0,3683.0,0.0,15275.0,ATL
2024,4,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",67.0,10.0,3.16,0.15,2.87,0.0,3.82,1.0,0.0,320.0,80.0,11.0,57.0,0.0,172.0,ATL
